Edad,Sexo,Valor,Data,Tipo
92 años,Hombres,0.0493654836930303,Porcentajes,entre100000y500000_urbano4
93 años,Hombres,0.0344586589260542,Porcentajes,entre100000y500000_urbano4
94 años,Hombres,0.027388615839803,Porcentajes,entre100000y500000_urbano4
95 años,Hombres,0.0191595492967893,Porcentajes,entre100000y500000_urbano4
96 años,Hombres,0.0133287697527687,Porcentajes,entre100000y500000_urbano4
97 años,Hombres,0.0091027919181116,Porcentajes,entre100000y500000_urbano4
98 años,Hombres,0.00593776632464479,Porcentajes,entre100000y500000_urbano4
99 años,Hombres,0.00412790661908489,Porcentajes,entre100000y500000_urbano4
100 y más años,Hombres,0.00776545716030872,Porcentajes,entre100000y500000_urbano4
0 años,Hombres,0.356553952027658,Porcentajes,entre10000y20000_urbano1
1 año,Hombres,0.399381292053444,Porcentajes,entre10000y20000_urbano1
2 años,Hombres,0.424493315379633,Porcentajes,entre10000y20000_urbano1
3 años,Hombres,0.453119795998014,Porcentajes,entre10000y20000_urbano1
4 años,Hombres,0.480969826749515,Porcentajes,entre10000y20000_urbano1
5 años,Hombres,0.500483237877676,Porcentajes,entre10000y20000_urbano1
6 años,Hombres,0.508778991718549,Porcentajes,entre10000y20000_urbano1
7 años,Hombres,0.508411199676343,Porcentajes,entre10000y20000_urbano1
8 años,Hombres,0.543412742359631,Porcentajes,entre10000y20000_urbano1
9 años,Hombres,0.556162866489445,Porcentajes,entre10000y20000_urbano1
10 años,Hombres,0.566399744997517,Porcentajes,entre10000y20000_urbano1
11 años,Hombres,0.591041811825331,Porcentajes,entre10000y20000_urbano1
12 años,Hombres,0.613415827726207,Porcentajes,entre10000y20000_urbano1
13 años,Hombres,0.590469690870788,Porcentajes,entre10000y20000_urbano1
14 años,Hombres,0.589815838351311,Porcentajes,entre10000y20000_urbano1
15 años,Hombres,0.570486323244253,Porcentajes,entre10000y20000_urbano1
16 años,Hombres,0.565214637305964,Porcentajes,entre10000y20000_urbano1
17 años,Hombres,0.555120789036528,Porcentajes,entre10000y20000_urbano1
18 años,Hombres,0.545680793286569,Porcentajes,entre10000y20000_urbano1
19 años,Hombres,0.533114565177858,Porcentajes,entre10000y20000_urbano1
20 años,Hombres,0.538365818224913,Porcentajes,entre10000y20000_urbano1
21 años,Hombres,0.528660194888917,Porcentajes,entre10000y20000_urbano1
22 años,Hombres,0.515828339194168,Porcentajes,entre10000y20000_urbano1
23 años,Hombres,0.515113188000989,Porcentajes,entre10000y20000_urbano1
24 años,Hombres,0.5117826267299,Porcentajes,entre10000y20000_urbano1
25 años,Hombres,0.510250159887374,Porcentajes,entre10000y20000_urbano1
26 años,Hombres,0.518035091447405,Porcentajes,entre10000y20000_urbano1
27 años,Hombres,0.535116988518758,Porcentajes,entre10000y20000_urbano1
28 años,Hombres,0.542268500450545,Porcentajes,entre10000y20000_urbano1
29 años,Hombres,0.542166335994377,Porcentajes,entre10000y20000_urbano1
30 años,Hombres,0.550993345007325,Porcentajes,entre10000y20000_urbano1
31 años,Hombres,0.562088404947212,Porcentajes,entre10000y20000_urbano1
32 años,Hombres,0.5693625142264,Porcentajes,entre10000y20000_urbano1
33 años,Hombres,0.583338611830235,Porcentajes,entre10000y20000_urbano1
34 años,Hombres,0.599644059034709,Porcentajes,entre10000y20000_urbano1
35 años,Hombres,0.617257211278139,Porcentajes,entre10000y20000_urbano1
36 años,Hombres,0.649336850515011,Porcentajes,entre10000y20000_urbano1
37 años,Hombres,0.680803503014873,Porcentajes,entre10000y20000_urbano1
38 años,Hombres,0.716847123151079,Porcentajes,entre10000y20000_urbano1
39 años,Hombres,0.761492990496662,Porcentajes,entre10000y20000_urbano1
40 años,Hombres,0.80660881434062,Porcentajes,entre10000y20000_urbano1
41 años,Hombres,0.840077890181383,Porcentajes,entre10000y20000_urbano1
42 años,Hombres,0.878307829679592,Porcentajes,entre10000y20000_urbano1
43 años,Hombres,0.889014664686038,Porcentajes,entre10000y20000_urbano1
44 años,Hombres,0.903889809504155,Porcentajes,entre10000y20000_urbano1
45 años,Hombres,0.898536392000932,Porcentajes,entre10000y20000_urbano1
46 años,Hombres,0.892958212694138,Porcentajes,entre10000y20000_urbano1
47 años,Hombres,0.866231990960489,Porcentajes,entre10000y20000_urbano1
48 años,Hombres,0.857139354361503,Porcentajes,entre10000y20000_urbano1
49 años,Hombres,0.84667771404986,Porcentajes,entre10000y20000_urbano1
50 años,Hombres,0.830351833954153,Porcentajes,entre10000y20000_urbano1
51 años,Hombres,0.812575218580854,Porcentajes,entre10000y20000_urbano1
52 años,Hombres,0.803441716199401,Porcentajes,entre10000y20000_urbano1
53 años,Hombres,0.80066284299162,Porcentajes,entre10000y20000_urbano1
54 años,Hombres,0.778881380936521,Porcentajes,entre10000y20000_urbano1
55 años,Hombres,0.770708224443051,Porcentajes,entre10000y20000_urbano1
56 años,Hombres,0.766825975108652,Porcentajes,entre10000y20000_urbano1
57 años,Hombres,0.719482966120223,Porcentajes,entre10000y20000_urbano1
58 años,Hombres,0.685727829802189,Porcentajes,entre10000y20000_urbano1
59 años,Hombres,0.678760213891505,Porcentajes,entre10000y20000_urbano1
60 años,Hombres,0.681477788425584,Porcentajes,entre10000y20000_urbano1
61 años,Hombres,0.64488248022607,Porcentajes,entre10000y20000_urbano1
62 años,Hombres,0.62804577784952,Porcentajes,entre10000y20000_urbano1
63 años,Hombres,0.596170467524984,Porcentajes,entre10000y20000_urbano1
64 años,Hombres,0.553935681344975,Porcentajes,entre10000y20000_urbano1
65 años,Hombres,0.542125470211909,Porcentajes,entre10000y20000_urbano1
66 años,Hombres,0.505019339731553,Porcentajes,entre10000y20000_urbano1
67 años,Hombres,0.50405899384357,Porcentajes,entre10000y20000_urbano1
68 años,Hombres,0.49378124955303,Porcentajes,entre10000y20000_urbano1
69 años,Hombres,0.452384211913602,Porcentajes,entre10000y20000_urbano1
70 años,Hombres,0.430664048532203,Porcentajes,entre10000y20000_urbano1
71 años,Hombres,0.442923783272409,Porcentajes,entre10000y20000_urbano1
72 años,Hombres,0.451689493611657,Porcentajes,entre10000y20000_urbano1
73 años,Hombres,0.401506312741747,Porcentajes,entre10000y20000_urbano1
74 años,Hombres,0.379397924426909,Porcentajes,entre10000y20000_urbano1
75 años,Hombres,0.379806582251582,Porcentajes,entre10000y20000_urbano1
76 años,Hombres,0.347236553625101,Porcentajes,entre10000y20000_urbano1
77 años,Hombres,0.337980453896246,Porcentajes,entre10000y20000_urbano1
78 años,Hombres,0.276477451282879,Porcentajes,entre10000y20000_urbano1
79 años,Hombres,0.245337725042756,Porcentajes,entre10000y20000_urbano1
80 años,Hombres,0.287838138808803,Porcentajes,entre10000y20000_urbano1
81 años,Hombres,0.177112301213509,Porcentajes,entre10000y20000_urbano1
82 años,Hombres,0.188391257174499,Porcentajes,entre10000y20000_urbano1
83 años,Hombres,0.20212216008353,Porcentajes,entre10000y20000_urbano1
84 años,Hombres,0.197075235948812,Porcentajes,entre10000y20000_urbano1
85 años,Hombres,0.182751779194004,Porcentajes,entre10000y20000_urbano1
86 años,Hombres,0.16088858557397,Porcentajes,entre10000y20000_urbano1
87 años,Hombres,0.141599936249379,Porcentajes,entre10000y20000_urbano1
88 años,Hombres,0.125131025915036,Porcentajes,entre10000y20000_urbano1
89 años,Hombres,0.1011428116067,Porcentajes,entre10000y20000_urbano1
90 años,Hombres,0.0824875819103527,Porcentajes,entre10000y20000_urbano1
91 años,Hombres,0.0632806641506966,Porcentajes,entre10000y20000_urbano1
92 años,Hombres,0.0488141771572536,Porcentajes,entre10000y20000_urbano1
93 años,Hombres,0.0363705463959445,Porcentajes,entre10000y20000_urbano1
94 años,Hombres,0.0268896848635185,Porcentajes,entre10000y20000_urbano1
95 años,Hombres,0.0180218100681028,Porcentajes,entre10000y20000_urbano1
96 años,Hombres,0.0130361846070857,Porcentajes,entre10000y20000_urbano1
97 años,Hombres,0.00925609972885553,Porcentajes,entre10000y20000_urbano1
98 años,Hombres,0.00563947798049476,Porcentajes,entre10000y20000_urbano1
99 años,Hombres,0.00349402440095871,Porcentajes,entre10000y20000_urbano1
100 y más años,Hombres,0.00688588434574904,Porcentajes,entre10000y20000_urbano1
0 años,Hombres,0.366215354481102,Porcentajes,entre20000y50000_urbano2
1 año,Hombres,0.410666955185284,Porcentajes,entre20000y50000_urbano2
2 años,Hombres,0.431348942768947,Porcentajes,entre20000y50000_urbano2
3 años,Hombres,0.468744936357913,Porcentajes,entre20000y50000_urbano2
4 años,Hombres,0.499289463363026,Porcentajes,entre20000y50000_urbano2
5 años,Hombres,0.513209295845306,Porcentajes,entre20000y50000_urbano2
6 años,Hombres,0.522076650176365,Porcentajes,entre20000y50000_urbano2
7 años,Hombres,0.518300050346159,Porcentajes,entre20000y50000_urbano2
8 años,Hombres,0.546764895688016,Porcentajes,entre20000y50000_urbano2
9 años,Hombres,0.566923773160062,Porcentajes,entre20000y50000_urbano2
10 años,Hombres,0.585360214898737,Porcentajes,entre20000y50000_urbano2
11 años,Hombres,0.595592759033282,Porcentajes,entre20000y50000_urbano2
12 años,Hombres,0.621684470698051,Porcentajes,entre20000y50000_urbano2
13 años,Hombres,0.594674126642151,Porcentajes,entre20000y50000_urbano2
14 años,Hombres,0.593168590223353,Porcentajes,entre20000y50000_urbano2
15 años,Hombres,0.58473503452144,Porcentajes,entre20000y50000_urbano2
16 años,Hombres,0.5757656099247,Porcentajes,entre20000y50000_urbano2
17 años,Hombres,0.566668597495859,Porcentajes,entre20000y50000_urbano2
18 años,Hombres,0.550248043504389,Porcentajes,entre20000y50000_urbano2
19 años,Hombres,0.548602160470279,Porcentajes,entre20000y50000_urbano2
20 años,Hombres,0.554790170327204,Porcentajes,entre20000y50000_urbano2
21 años,Hombres,0.537859265007327,Porcentajes,entre20000y50000_urbano2
22 años,Hombres,0.522663554204032,Porcentajes,entre20000y50000_urbano2
23 años,Hombres,0.528570870830334,Porcentajes,entre20000y50000_urbano2
24 años,Hombres,0.526784641180912,Porcentajes,entre20000y50000_urbano2
25 años,Hombres,0.5266442945656,Porcentajes,entre20000y50000_urbano2
26 años,Hombres,0.530420894395807,Porcentajes,entre20000y50000_urbano2
27 años,Hombres,0.545973851128986,Porcentajes,entre20000y50000_urbano2
28 años,Hombres,0.55934505593323,Porcentajes,entre20000y50000_urbano2
29 años,Hombres,0.557265374269974,Porcentajes,entre20000y50000_urbano2
30 años,Hombres,0.567319295439577,Porcentajes,entre20000y50000_urbano2
31 años,Hombres,0.5757656099247,Porcentajes,entre20000y50000_urbano2
32 años,Hombres,0.590884768028735,Porcentajes,entre20000y50000_urbano2
33 años,Hombres,0.602035944554411,Porcentajes,entre20000y50000_urbano2
34 años,Hombres,0.607751879432561,Porcentajes,entre20000y50000_urbano2
35 años,Hombres,0.640554711065871,Porcentajes,entre20000y50000_urbano2
36 años,Hombres,0.665064333612581,Porcentajes,entre20000y50000_urbano2
37 años,Hombres,0.698160617259725,Porcentajes,entre20000y50000_urbano2
38 años,Hombres,0.74442396517975,Porcentajes,entre20000y50000_urbano2
39 años,Hombres,0.782355827663543,Porcentajes,entre20000y50000_urbano2
40 años,Hombres,0.835406848251371,Porcentajes,entre20000y50000_urbano2
41 años,Hombres,0.853128798130277,Porcentajes,entre20000y50000_urbano2
42 años,Hombres,0.90009387912686,Porcentajes,entre20000y50000_urbano2
43 años,Hombres,0.912571969106393,Porcentajes,entre20000y50000_urbano2
44 años,Hombres,0.925790068512114,Porcentajes,entre20000y50000_urbano2
45 años,Hombres,0.920201721466066,Porcentajes,entre20000y50000_urbano2
46 años,Hombres,0.905414291725495,Porcentajes,entre20000y50000_urbano2
47 años,Hombres,0.881580884688924,Porcentajes,entre20000y50000_urbano2
48 años,Hombres,0.873415263434425,Porcentajes,entre20000y50000_urbano2
49 años,Hombres,0.852669481934711,Porcentajes,entre20000y50000_urbano2
50 años,Hombres,0.828542622884307,Porcentajes,entre20000y50000_urbano2
51 años,Hombres,0.810463427075516,Porcentajes,entre20000y50000_urbano2
52 años,Hombres,0.796454283110765,Porcentajes,entre20000y50000_urbano2
53 años,Hombres,0.792562854231667,Porcentajes,entre20000y50000_urbano2
54 años,Hombres,0.771880866648005,Porcentajes,entre20000y50000_urbano2
55 años,Hombres,0.747422279234136,Porcentajes,entre20000y50000_urbano2
56 años,Hombres,0.753163731678706,Porcentajes,entre20000y50000_urbano2
57 años,Hombres,0.706198650682123,Porcentajes,entre20000y50000_urbano2
58 años,Hombres,0.668789898309946,Porcentajes,entre20000y50000_urbano2
59 años,Hombres,0.648758608670001,Porcentajes,entre20000y50000_urbano2
60 años,Hombres,0.643578542686678,Porcentajes,entre20000y50000_urbano2
61 años,Hombres,0.617805800602164,Porcentajes,entre20000y50000_urbano2
62 años,Hombres,0.604766324161384,Porcentajes,entre20000y50000_urbano2
63 años,Hombres,0.577641151056593,Porcentajes,entre20000y50000_urbano2
64 años,Hombres,0.532985409821048,Porcentajes,entre20000y50000_urbano2
65 años,Hombres,0.509917529777086,Porcentajes,entre20000y50000_urbano2
66 años,Hombres,0.477880225136385,Porcentajes,entre20000y50000_urbano2
67 años,Hombres,0.482754080322664,Porcentajes,entre20000y50000_urbano2
68 años,Hombres,0.467877339099623,Porcentajes,entre20000y50000_urbano2
69 años,Hombres,0.432612062306752,Porcentajes,entre20000y50000_urbano2
70 años,Hombres,0.408178992459304,Porcentajes,entre20000y50000_urbano2
71 años,Hombres,0.412300079436184,Porcentajes,entre20000y50000_urbano2
72 años,Hombres,0.428006141567886,Porcentajes,entre20000y50000_urbano2
73 años,Hombres,0.380301051145114,Porcentajes,entre20000y50000_urbano2
74 años,Hombres,0.349845835622472,Porcentajes,entre20000y50000_urbano2
75 años,Hombres,0.354719690808751,Porcentajes,entre20000y50000_urbano2
76 años,Hombres,0.329814545982527,Porcentajes,entre20000y50000_urbano2
77 años,Hombres,0.311709832607316,Porcentajes,entre20000y50000_urbano2
78 años,Hombres,0.255800844580413,Porcentajes,entre20000y50000_urbano2
79 años,Hombres,0.224044233170336,Porcentajes,entre20000y50000_urbano2
80 años,Hombres,0.265548554952972,Porcentajes,entre20000y50000_urbano2
81 años,Hombres,0.163401736572465,Porcentajes,entre20000y50000_urbano2
82 años,Hombres,0.172600819266987,Porcentajes,entre20000y50000_urbano2
83 años,Hombres,0.179707461515044,Porcentajes,entre20000y50000_urbano2
84 años,Hombres,0.17276668344872,Porcentajes,entre20000y50000_urbano2
85 años,Hombres,0.153462644451754,Porcentajes,entre20000y50000_urbano2
86 años,Hombres,0.138994184291437,Porcentajes,entre20000y50000_urbano2
87 años,Hombres,0.124895728844215,Porcentajes,entre20000y50000_urbano2
88 años,Hombres,0.105310996616626,Porcentajes,entre20000y50000_urbano2
89 años,Hombres,0.0858666110043484,Porcentajes,entre20000y50000_urbano2
90 años,Hombres,0.0721381602702208,Porcentajes,entre20000y50000_urbano2
91 años,Hombres,0.0542375874263722,Porcentajes,entre20000y50000_urbano2
92 años,Hombres,0.0431374460335367,Porcentajes,entre20000y50000_urbano2
93 años,Hombres,0.0300341756767067,Porcentajes,entre20000y50000_urbano2
94 años,Hombres,0.0225575287155554,Porcentajes,entre20000y50000_urbano2
95 años,Hombres,0.0156933033484916,Porcentajes,entre20000y50000_urbano2
96 años,Hombres,0.0103601319666465,Porcentajes,entre20000y50000_urbano2
97 años,Hombres,0.00724698886336849,Porcentajes,entre20000y50000_urbano2
98 años,Hombres,0.00477178492059826,Porcentajes,entre20000y50000_urbano2
99 años,Hombres,0.00292176135512568,Porcentajes,entre20000y50000_urbano2
100 y más años,Hombres,0.00614973350729509,Porcentajes,entre20000y50000_urbano2
0 años,Hombres,0.332540331152105,Porcentajes,entre2000y5000_inter1
1 año,Hombres,0.371917911760181,Porcentajes,entre2000y5000_inter1
2 años,Hombres,0.389671193864839,Porcentajes,entre2000y5000_inter1
3 años,Hombres,0.417902916910969,Porcentajes,entre2000y5000_inter1
4 años,Hombres,0.442130140234243,Porcentajes,entre2000y5000_inter1
5 años,Hombres,0.457480722505188,Porcentajes,entre2000y5000_inter1
6 años,Hombres,0.46312039294821,Porcentajes,entre2000y5000_inter1
7 años,Hombres,0.453609706106428,Porcentajes,entre2000y5000_inter1
8 años,Hombres,0.48854896618834,Porcentajes,entre2000y5000_inter1
9 años,Hombres,0.514878551866114,Porcentajes,entre2000y5000_inter1
10 años,Hombres,0.527459355162084,Porcentajes,entre2000y5000_inter1
11 años,Hombres,0.5138774269354,Porcentajes,entre2000y5000_inter1
12 años,Hombres,0.555357369897975,Porcentajes,entre2000y5000_inter1
13 años,Hombres,0.533065654774081,Porcentajes,entre2000y5000_inter1
14 años,Hombres,0.524656205356085,Porcentajes,entre2000y5000_inter1
15 años,Hombres,0.508571464802617,Porcentajes,entre2000y5000_inter1
16 años,Hombres,0.514745068542018,Porcentajes,entre2000y5000_inter1
17 años,Hombres,0.507570339871903,Porcentajes,entre2000y5000_inter1
18 años,Hombres,0.496524594803027,Porcentajes,entre2000y5000_inter1
19 años,Hombres,0.508171014830331,Porcentajes,entre2000y5000_inter1
20 años,Hombres,0.505000785883071,Porcentajes,entre2000y5000_inter1
21 años,Hombres,0.5027983110355,Porcentajes,entre2000y5000_inter1
22 años,Hombres,0.492987286714505,Porcentajes,entre2000y5000_inter1
23 años,Hombres,0.491518970149458,Porcentajes,entre2000y5000_inter1
24 años,Hombres,0.491652453473553,Porcentajes,entre2000y5000_inter1
25 años,Hombres,0.490951666022053,Porcentajes,entre2000y5000_inter1
26 años,Hombres,0.503465727655976,Porcentajes,entre2000y5000_inter1
27 años,Hombres,0.521319122253706,Porcentajes,entre2000y5000_inter1
28 años,Hombres,0.54000678762703,Porcentajes,entre2000y5000_inter1
29 años,Hombres,0.543477354053505,Porcentajes,entre2000y5000_inter1
30 años,Hombres,0.54721488712817,Porcentajes,entre2000y5000_inter1
31 años,Hombres,0.561764569454544,Porcentajes,entre2000y5000_inter1
32 años,Hombres,0.568305252335207,Porcentajes,entre2000y5000_inter1
33 años,Hombres,0.576881555908322,Porcentajes,entre2000y5000_inter1
34 años,Hombres,0.601008666738525,Porcentajes,entre2000y5000_inter1
35 años,Hombres,0.617560598926327,Porcentajes,entre2000y5000_inter1
36 años,Hombres,0.643089284659529,Porcentajes,entre2000y5000_inter1
37 años,Hombres,0.67335662839811,Porcentajes,entre2000y5000_inter1
38 años,Hombres,0.701688463937311,Porcentajes,entre2000y5000_inter1
39 años,Hombres,0.737595478118913,Porcentajes,entre2000y5000_inter1
40 años,Hombres,0.781511491746225,Porcentajes,entre2000y5000_inter1
41 años,Hombres,0.799264773850884,Porcentajes,entre2000y5000_inter1
42 años,Hombres,0.838575612796913,Porcentajes,entre2000y5000_inter1
43 años,Hombres,0.853358890940453,Porcentajes,entre2000y5000_inter1
44 años,Hombres,0.870010935621326,Porcentajes,entre2000y5000_inter1
45 años,Hombres,0.843948316591744,Porcentajes,entre2000y5000_inter1
46 años,Hombres,0.851757091051311,Porcentajes,entre2000y5000_inter1
47 años,Hombres,0.838976062769198,Porcentajes,entre2000y5000_inter1
48 años,Hombres,0.829198409279227,Porcentajes,entre2000y5000_inter1
49 años,Hombres,0.833970438115629,Porcentajes,entre2000y5000_inter1
50 años,Hombres,0.829532117589465,Porcentajes,entre2000y5000_inter1
51 años,Hombres,0.81902030581697,Porcentajes,entre2000y5000_inter1
52 años,Hombres,0.824159413794634,Porcentajes,entre2000y5000_inter1
53 años,Hombres,0.838175162824627,Porcentajes,entre2000y5000_inter1
54 años,Hombres,0.807207031634547,Porcentajes,entre2000y5000_inter1
55 años,Hombres,0.808708719030617,Porcentajes,entre2000y5000_inter1
56 años,Hombres,0.822424130581397,Porcentajes,entre2000y5000_inter1
57 años,Hombres,0.789220153712722,Porcentajes,entre2000y5000_inter1
58 años,Hombres,0.755849322688928,Porcentajes,entre2000y5000_inter1
59 años,Hombres,0.748107289891408,Porcentajes,entre2000y5000_inter1
60 años,Hombres,0.748574481525741,Porcentajes,entre2000y5000_inter1
61 años,Hombres,0.730454120279821,Porcentajes,entre2000y5000_inter1
62 años,Hombres,0.699652843244859,Porcentajes,entre2000y5000_inter1
63 años,Hombres,0.672922807594801,Porcentajes,entre2000y5000_inter1
64 años,Hombres,0.624768698427466,Porcentajes,entre2000y5000_inter1
65 años,Hombres,0.591831688206982,Porcentajes,entre2000y5000_inter1
66 años,Hombres,0.572710202030348,Porcentajes,entre2000y5000_inter1
67 años,Hombres,0.568338623166231,Porcentajes,entre2000y5000_inter1
68 años,Hombres,0.546614212169741,Porcentajes,entre2000y5000_inter1
69 años,Hombres,0.507336744054736,Porcentajes,entre2000y5000_inter1
70 años,Hombres,0.484177387324223,Porcentajes,entre2000y5000_inter1
71 años,Hombres,0.494655828265695,Porcentajes,entre2000y5000_inter1
72 años,Hombres,0.511474727101687,Porcentajes,entre2000y5000_inter1
73 años,Hombres,0.457080272532903,Porcentajes,entre2000y5000_inter1
74 años,Hombres,0.425845174694632,Porcentajes,entre2000y5000_inter1
75 años,Hombres,0.42978293275544,Porcentajes,entre2000y5000_inter1
76 años,Hombres,0.400783680595763,Porcentajes,entre2000y5000_inter1
77 años,Hombres,0.39794715995874,Porcentajes,entre2000y5000_inter1
78 años,Hombres,0.333474714420771,Porcentajes,entre2000y5000_inter1
79 años,Hombres,0.29212825478229,Porcentajes,entre2000y5000_inter1
80 años,Hombres,0.348625071705573,Porcentajes,entre2000y5000_inter1
81 años,Hombres,0.208634435560758,Porcentajes,entre2000y5000_inter1
82 años,Hombres,0.235998517000269,Porcentajes,entre2000y5000_inter1
83 años,Hombres,0.260993269437091,Porcentajes,entre2000y5000_inter1
84 años,Hombres,0.268701931403587,Porcentajes,entre2000y5000_inter1
85 años,Hombres,0.246076507969455,Porcentajes,entre2000y5000_inter1
86 años,Hombres,0.217944897416397,Porcentajes,entre2000y5000_inter1
87 años,Hombres,0.20249420265238,Porcentajes,entre2000y5000_inter1
88 años,Hombres,0.176898775257131,Porcentajes,entre2000y5000_inter1
89 años,Hombres,0.147332218970049,Porcentajes,entre2000y5000_inter1
90 años,Hombres,0.120668924982038,Porcentajes,entre2000y5000_inter1
91 años,Hombres,0.0966752974759305,Porcentajes,entre2000y5000_inter1
92 años,Hombres,0.0745170656761314,Porcentajes,entre2000y5000_inter1
93 años,Hombres,0.0552620961754024,Porcentajes,entre2000y5000_inter1
94 años,Hombres,0.0389771306357911,Porcentajes,entre2000y5000_inter1
95 años,Hombres,0.0289325104976292,Porcentajes,entre2000y5000_inter1
96 años,Hombres,0.0200892402763238,Porcentajes,entre2000y5000_inter1
97 años,Hombres,0.0133817032405413,Porcentajes,entre2000y5000_inter1
98 años,Hombres,0.00804237027673429,Porcentajes,entre2000y5000_inter1
99 años,Hombres,0.00510573714664044,Porcentajes,entre2000y5000_inter1
100 y más años,Hombres,0.0107454075896616,Porcentajes,entre2000y5000_inter1
0 años,Hombres,0.362342237973136,Porcentajes,entre50000y100000_urbano3
1 año,Hombres,0.415589779644193,Porcentajes,entre50000y100000_urbano3
2 años,Hombres,0.437244858901298,Porcentajes,entre50000y100000_urbano3
3 años,Hombres,0.476848729560591,Porcentajes,entre50000y100000_urbano3
4 años,Hombres,0.503294469101779,Porcentajes,entre50000y100000_urbano3
5 años,Hombres,0.509913996318637,Porcentajes,entre50000y100000_urbano3
6 años,Hombres,0.526988815912243,Porcentajes,entre50000y100000_urbano3
7 años,Hombres,0.51896122300378,Porcentajes,entre50000y100000_urbano3
8 años,Hombres,0.553903910683965,Porcentajes,entre50000y100000_urbano3
9 años,Hombres,0.570946360951328,Porcentajes,entre50000y100000_urbano3
10 años,Hombres,0.584573847299969,Porcentajes,entre50000y100000_urbano3
11 años,Hombres,0.596340097389592,Porcentajes,entre50000y100000_urbano3
12 años,Hombres,0.621410140565418,Porcentajes,entre50000y100000_urbano3
13 años,Hombres,0.596048773453398,Porcentajes,entre50000y100000_urbano3
14 años,Hombres,0.595627972212228,Porcentajes,entre50000y100000_urbano3
15 años,Hombres,0.580543866182616,Porcentajes,entre50000y100000_urbano3
16 años,Hombres,0.578132351377452,Porcentajes,entre50000y100000_urbano3
17 años,Hombres,0.568389184178067,Porcentajes,entre50000y100000_urbano3
18 años,Hombres,0.549728267598515,Porcentajes,entre50000y100000_urbano3
19 años,Hombres,0.546458965647891,Porcentajes,entre50000y100000_urbano3
20 años,Hombres,0.553742064052747,Porcentajes,entre50000y100000_urbano3
21 años,Hombres,0.535858011303045,Porcentajes,entre50000y100000_urbano3
22 años,Hombres,0.52245711023811,Porcentajes,entre50000y100000_urbano3
23 años,Hombres,0.533851113075929,Porcentajes,entre50000y100000_urbano3
24 años,Hombres,0.520773905273433,Porcentajes,entre50000y100000_urbano3
25 años,Hombres,0.51828146715266,Porcentajes,entre50000y100000_urbano3
26 años,Hombres,0.528315958288239,Porcentajes,entre50000y100000_urbano3
27 años,Hombres,0.547235829477742,Porcentajes,entre50000y100000_urbano3
28 años,Hombres,0.552916646233529,Porcentajes,entre50000y100000_urbano3
29 años,Hombres,0.55717321263459,Porcentajes,entre50000y100000_urbano3
30 años,Hombres,0.562190458202379,Porcentajes,entre50000y100000_urbano3
31 años,Hombres,0.570525559710159,Porcentajes,entre50000y100000_urbano3
32 años,Hombres,0.579410939764083,Porcentajes,entre50000y100000_urbano3
33 años,Hombres,0.585868620349721,Porcentajes,entre50000y100000_urbano3
34 años,Hombres,0.60423821299308,Porcentajes,entre50000y100000_urbano3
35 años,Hombres,0.62951865678949,Porcentajes,entre50000y100000_urbano3
36 años,Hombres,0.658068402536525,Porcentajes,entre50000y100000_urbano3
37 años,Hombres,0.68270145980806,Porcentajes,entre50000y100000_urbano3
38 años,Hombres,0.728973411673577,Porcentajes,entre50000y100000_urbano3
39 años,Hombres,0.764628224531126,Porcentajes,entre50000y100000_urbano3
40 años,Hombres,0.80313153809813,Porcentajes,entre50000y100000_urbano3
41 años,Hombres,0.825239787922648,Porcentajes,entre50000y100000_urbano3
42 años,Hombres,0.869035486330515,Porcentajes,entre50000y100000_urbano3
43 años,Hombres,0.880380935178968,Porcentajes,entre50000y100000_urbano3
44 años,Hombres,0.891062812839423,Porcentajes,entre50000y100000_urbano3
45 años,Hombres,0.88755074094197,Porcentajes,entre50000y100000_urbano3
46 años,Hombres,0.874004177908938,Porcentajes,entre50000y100000_urbano3
47 años,Hombres,0.848286748208236,Porcentajes,entre50000y100000_urbano3
48 años,Hombres,0.837685793863391,Porcentajes,entre50000y100000_urbano3
49 años,Hombres,0.821646792709586,Porcentajes,entre50000y100000_urbano3
50 años,Hombres,0.804134987211688,Porcentajes,entre50000y100000_urbano3
51 años,Hombres,0.788015062742274,Porcentajes,entre50000y100000_urbano3
52 años,Hombres,0.76789752648175,Porcentajes,entre50000y100000_urbano3
53 años,Hombres,0.766796969389461,Porcentajes,entre50000y100000_urbano3
54 años,Hombres,0.746339555203377,Porcentajes,entre50000y100000_urbano3
55 años,Hombres,0.727290206708899,Porcentajes,entre50000y100000_urbano3
56 años,Hombres,0.734977921691802,Porcentajes,entre50000y100000_urbano3
57 años,Hombres,0.692655027628029,Porcentajes,entre50000y100000_urbano3
58 años,Hombres,0.657615231969112,Porcentajes,entre50000y100000_urbano3
59 años,Hombres,0.637368218403613,Porcentajes,entre50000y100000_urbano3
60 años,Hombres,0.633338237286259,Porcentajes,entre50000y100000_urbano3
61 años,Hombres,0.618933887107767,Porcentajes,entre50000y100000_urbano3
62 años,Hombres,0.596194435421495,Porcentajes,entre50000y100000_urbano3
63 años,Hombres,0.579783187015886,Porcentajes,entre50000y100000_urbano3
64 años,Hombres,0.534886931515731,Porcentajes,entre50000y100000_urbano3
65 años,Hombres,0.515125457843889,Porcentajes,entre50000y100000_urbano3
66 años,Hombres,0.484455521227885,Porcentajes,entre50000y100000_urbano3
